Account,Date,Description,Amount,Type,ChaseBalance,Category,Group,Confidence,Note
Checking ...0861,06/15/2026,WHATNOT WHATNOT.COM CA                       06/12,-33.72,DEBIT_CARD,287.08,Shop - Whatnot,Expenses,H,
Checking ...0861,06/15/2026,WHATNOT WHATNOT.COM CA                       06/12,-18.49,DEBIT_CARD,320.80,Shop - Whatnot,Expenses,H,
Checking ...0861,06/15/2026,WHATNOT WHATNOT.COM CA                       06/12,-26.1,DEBIT_CARD,339.29,Shop - Whatnot,Expenses,H,
Checking ...0861,06/15/2026,WHATNOT WHATNOT.COM CA                       06/12,-16.32,DEBIT_CARD,365.39,Shop - Whatnot,Expenses,H,
Checking ...0861,06/15/2026,WHATNOT WHATNOT.COM CA                       06/12,-23.35,DEBIT_CARD,381.71,Shop - Whatnot,Expenses,H,
Checking ...0861,06/15/2026,PAYPAL *PYPL PAYIN4 402-935-7733 CA          06/12,-71.62,DEBIT_CARD,405.06,Paypal pay in 4,Debt,H,
Checking ...0861,06/15/2026,ODP TRANSFER FROM SAVINGS ...5953,476.68,MISC_CREDIT,476.68,Transfer - Savings to Checking,Transfer,H,Overdraft-protection auto-pull from savings
Checking ...0861,06/12/2026,PAYPAL           TRANSFER   ADD TO BALANCE  WEB ID: PAYPALSD22,-50.0,ACH_DEBIT,0.00,Transfer - Checking to PayPal,Transfer,H,
Checking ...0861,06/12/2026,Klarna*Klarna Columbus OH                    06/12,-22.44,DEBIT_CARD,50.00,Klarna,Debt,H,
Checking ...0861,06/12/2026,ODP TRANSFER FROM SAVINGS ...5953,72.44,MISC_CREDIT,72.44,Transfer - Savings to Checking,Transfer,H,Overdraft-protection auto-pull from savings
Checking ...0861,06/11/2026,PAYPAL           PURCHASE   TIKTOK SHOP     WEB ID: PAYPALSI77,-7.24,ACH_DEBIT,0.00,paypal tiktok,Expenses,H,
Checking ...0861,06/11/2026,PAYPAL           PURCHASE   TIKTOK SHOP     WEB ID: PAYPALSI77,-24.8,ACH_DEBIT,7.24,paypal tiktok,Expenses,H,
Checking ...0861,06/11/2026,PAYPAL           PURCHASE   TIKTOK SHOP     WEB ID: PAYPALSI77,-27.59,ACH_DEBIT,32.04,paypal tiktok,Expenses,H,
Checking ...0861,06/11/2026,LIFE INS OF SW   XXXXXXXXXX                 PPD ID: 1954349000,-205.62,ACH_DEBIT,59.63,National Life Ins,Monthly Bills,H,
Checking ...0861,06/11/2026,ONEPAY CASHREWRD PAYMENT    552315100369915 WEB ID: 9130142001,-30.0,ACH_DEBIT,265.25,CC - One Pay,Debt,H,
Checking ...0861,06/11/2026,AMAZON.COM SERVI INTERNET   043000091134048 WEB ID: 9049016352,-97.06,ACH_DEBIT,295.25,Shop - Amazon,Expenses,H,
Checking ...0861,06/11/2026,KLARNA*WHEELTOP.US WWW.KLARNA.CO DE          06/11,-66.35,DEBIT_CARD,392.31,Klarna,Debt,H,
Checking ...0861,06/11/2026,KLARNA*GODADDY.COM WWW.KLARNA.CO DE          06/11,-11.64,DEBIT_CARD,458.66,Klarna,Debt,H,
Checking ...0861,06/11/2026,Primo Water Corporatio Vista CA              06/11,-3.1,DEBIT_CARD,470.30,Water,Expenses,H,
Checking ...0861,06/11/2026,Primo Water Corporatio Vista CA              06/11,-3.1,DEBIT_CARD,473.40,Water,Expenses,H,
Checking ...0861,06/11/2026,3404 EL POLLO LOCO SALINAS CA                06/10,-41.52,DEBIT_CARD,476.50,Others,Expenses,R,Unrecognized charge - please tell me what this is
Checking ...0861,06/11/2026,"UPGRADE, INC.    PAYMENT                    PPD ID: 2812807376",0.08,MISC_CREDIT,518.02,Upgrade,Debt,H,
Checking ...0861,06/11/2026,ODP TRANSFER FROM SAVINGS ...5953,517.94,MISC_CREDIT,517.94,Transfer - Savings to Checking,Transfer,H,Overdraft-protection auto-pull from savings
Checking ...0861,06/10/2026,ATM WITHDRAWAL                       000880  06/101590 N MA,-200.0,ATM,0.00,Others,Expenses,H,ATM cash withdrawal - cash spend is untracked after this point
Checking ...0861,06/10/2026,AMAZON MARKETPLA INTERNET   043000098540220 WEB ID: 9049016352,-32.61,ACH_DEBIT,200.00,Shop - Amazon,Expenses,H,
Checking ...0861,06/10/2026,AMAZON MARKETPLA INTERNET   043000098676818 WEB ID: 9049016352,-32.61,ACH_DEBIT,232.61,Shop - Amazon,Expenses,H,
Checking ...0861,06/10/2026,AMAZON MARKETPLA INTERNET   043000098540510 WEB ID: 9049016352,-38.05,ACH_DEBIT,265.22,Shop - Amazon,Expenses,H,
Checking ...0861,06/10/2026,TAPIOCA DELIGHT 141-54691986 CA              06/10,-32.0,DEBIT_CARD,303.27,Food - Eat Out,Expenses,D,Restaurant/fast-food - defaulted to Eat Out; move to Food - Ailynn/Chris/Misc if you know whose order it was
Checking ...0861,06/10/2026,TAPIOCA DELIGHT 141-54691986 CA              06/10,-39.02,DEBIT_CARD,335.27,Food - Eat Out,Expenses,D,Restaurant/fast-food - defaulted to Eat Out; move to Food - Ailynn/Chris/Misc if you know whose order it was
Checking ...0861,06/10/2026,Taptap Send New York NY                      06/10,-81.83,DEBIT_CARD,374.29,Remittance - others,Expenses,R,"Remittance app transfer - recipient not shown; please tell me if this is Aron, Aron's tuition, or someone else"
Checking ...0861,06/10/2026,DIAMOND DENTAL OF SALIN SALINAS CA           06/09,-175.0,DEBIT_CARD,456.12,Medical,Expenses,H,
Checking ...0861,06/10/2026,TST*APTOS ST BBQ Aptos CA                    06/09,-43.53,DEBIT_CARD,631.12,Food - Eat Out,Expenses,D,Restaurant/fast-food - defaulted to Eat Out; move to Food - Ailynn/Chris/Misc if you know whose order it was
Checking ...0861,06/10/2026,CHEVRON 0091927 WATSONVILLE CA               06/09,-30.01,DEBIT_CARD,674.65,Gas,Expenses,D,
Checking ...0861,06/10/2026,Zelle payment from AMAYA FRANCIS SMITH 29570698597,150.0,QUICKPAY_CREDIT,704.66,Others - Income,Income,R,Zelle received - please tell me who this person is so I can map them to a category
Checking ...0861,06/10/2026,ODP TRANSFER FROM SAVINGS ...5953,168.52,MISC_CREDIT,554.66,Transfer - Savings to Checking,Transfer,H,Overdraft-protection auto-pull from savings
Checking ...0861,06/09/2026,AMAZON MARKETPLA INTERNET   043000097526814 WEB ID: 9049016352,-21.74,ACH_DEBIT,386.14,Shop - Amazon,Expenses,H,
Checking ...0861,06/09/2026,WAL-MART #5751 SALINAS CA                    06/08,-99.85,DEBIT_CARD,407.88,Groceries - Walmart,Expenses,H,
Checking ...0861,06/09/2026,WHATNOT WHATNOT.COM CA                       06/08,-16.78,DEBIT_CARD,507.73,Shop - Whatnot,Expenses,H,
Checking ...0861,06/09/2026,WHATNOT WHATNOT.COM CA                       06/08,-47.51,DEBIT_CARD,524.51,Shop - Whatnot,Expenses,H,
Checking ...0861,06/09/2026,DD *DOORDASH THECRABB DOORDASH.COM CA        06/09,-53.94,DEBIT_CARD,572.02,Food - To go,Expenses,H,
Checking ...0861,06/08/2026,AFTERPAY 185-52896014 CA                     06/08,-10.74,DEBIT_CARD,625.96,Afterpay,Debt,H,
Checking ...0861,06/08/2026,Netflix.com 408-5403700 CA                   06/08,-29.98,DEBIT_CARD,636.70,Netflix,Monthly Bills,H,
Checking ...0861,06/08/2026,Taptap Send New York NY                      06/08,-163.39,DEBIT_CARD,666.68,Remittance - others,Expenses,R,"Remittance app transfer - recipient not shown; please tell me if this is Aron, Aron's tuition, or someone else"
Checking ...0861,06/08/2026,AMAZON MARKETPLA INTERNET   043000095795610 WEB ID: 9049016352,-8.69,ACH_DEBIT,830.07,Shop - Amazon,Expenses,H,
Checking ...0861,06/08/2026,PAYPAL           PURCHASE   TIKTOK SHOP     WEB ID: PAYPALSI77,-10.97,ACH_DEBIT,838.76,paypal tiktok,Expenses,H,
Checking ...0861,06/08/2026,PAYPAL           PURCHASE   TIKTOK SHOP     WEB ID: PAYPALSI77,-11.71,ACH_DEBIT,849.73,paypal tiktok,Expenses,H,
Checking ...0861,06/08/2026,AMAZON MARKETPLA INTERNET   043000096302898 WEB ID: 9049016352,-21.64,ACH_DEBIT,861.44,Shop - Amazon,Expenses,H,
Checking ...0861,06/08/2026,PAYPAL           PURCHASE   TIKTOK SHOP     WEB ID: PAYPALSI77,-30.33,ACH_DEBIT,883.08,paypal tiktok,Expenses,H,
Checking ...0861,06/08/2026,PAYPAL           PURCHASE   TIKTOK SHOP     WEB ID: PAYPALSI77,-36.21,ACH_DEBIT,913.41,paypal tiktok,Expenses,H,
Checking ...0861,06/08/2026,AMAZON MARKETPLA INTERNET   043000095944332 WEB ID: 9049016352,-40.13,ACH_DEBIT,949.62,Shop - Amazon,Expenses,H,
Checking ...0861,06/08/2026,CAPITAL ONE AUTO CARPAY     CP02FC9C3E49F8F WEB ID: 9541719806,-709.9,ACH_DEBIT,989.75,Car payment,Monthly Bills,H,
Checking ...0861,06/08/2026,WHATNOT WHATNOT.COM CA                       06/08,-24.85,DEBIT_CARD,1699.65,Shop - Whatnot,Expenses,H,
Checking ...0861,06/08/2026,WHATNOT WHATNOT.COM CA                       06/08,-30.39,DEBIT_CARD,1724.50,Shop - Whatnot,Expenses,H,
Checking ...0861,06/08/2026,WHATNOT WHATNOT.COM CA                       06/07,-18.49,DEBIT_CARD,1754.89,Shop - Whatnot,Expenses,H,
Checking ...0861,06/08/2026,SQ *CHEESECAKE DREAMATI Marina CA            06/07,-25.1,DEBIT_CARD,1773.38,Food - Eat Out,Expenses,D,
Checking ...0861,06/08/2026,CKE*DADDY'S CITY DINER MARINA CA             06/07,-55.0,DEBIT_CARD,1798.48,Food - Eat Out,Expenses,D,Restaurant/fast-food - defaulted to Eat Out; move to Food - Ailynn/Chris/Misc if you know whose order it was
Checking ...0861,06/08/2026,WHATNOT WHATNOT.COM CA                       06/07,-55.98,DEBIT_CARD,1853.48,Shop - Whatnot,Expenses,H,
Checking ...0861,06/08/2026,WHATNOT WHATNOT.COM CA                       06/07,-10.88,DEBIT_CARD,1909.46,Shop - Whatnot,Expenses,H,
Checking ...0861,06/08/2026,WHATNOT WHATNOT.COM CA                       06/07,-14.14,DEBIT_CARD,1920.34,Shop - Whatnot,Expenses,H,
Checking ...0861,06/08/2026,WHATNOT WHATNOT.COM CA                       06/07,-17.4,DEBIT_CARD,1934.48,Shop - Whatnot,Expenses,H,
Checking ...0861,06/08/2026,WHATNOT WHATNOT.COM CA                       06/07,-8.7,DEBIT_CARD,1951.88,Shop - Whatnot,Expenses,H,
Checking ...0861,06/08/2026,WHATNOT WHATNOT.COM CA                       06/07,-8.7,DEBIT_CARD,1960.58,Shop - Whatnot,Expenses,H,
Checking ...0861,06/08/2026,WHATNOT WHATNOT.COM CA                       06/07,-10.18,DEBIT_CARD,1969.28,Shop - Whatnot,Expenses,H,
Checking ...0861,06/08/2026,WHATNOT WHATNOT.COM CA                       06/07,-13.52,DEBIT_CARD,1979.46,Shop - Whatnot,Expenses,H,
Checking ...0861,06/08/2026,WHATNOT WHATNOT.COM CA                       06/07,-23.58,DEBIT_CARD,1992.98,Shop - Whatnot,Expenses,H,
Checking ...0861,06/08/2026,EXXON SALINAS MAIN INC SALINAS CA            06/07,-74.74,DEBIT_CARD,2016.56,Gas,Expenses,D,
Checking ...0861,06/08/2026,SALINAS MAIN IN SALINAS CA                   06/07,-8.72,DEBIT_CARD,2091.30,Food - Eat Out,Expenses,D,Restaurant/fast-food - defaulted to Eat Out; move to Food - Ailynn/Chris/Misc if you know whose order it was
Checking ...0861,06/08/2026,Sendwave 844-9335122 MA                      06/07,-25.16,DEBIT_CARD,2100.02,Remittance - others,Expenses,R,"Remittance app transfer - recipient not shown; please tell me if this is Aron, Aron's tuition, or someone else"
Checking ...0861,06/08/2026,GIV*FIRST PRESBY 831-4227811 CA              06/07,-20.0,DEBIT_CARD,2125.18,Others,Expenses,H,"Recurring $20 church/charitable giving - no matching category in your list, put under Others"
Checking ...0861,06/08/2026,PAYPAL *PYPL PAYIN4 402-935-7733 CA          06/07,-68.04,DEBIT_CARD,2145.18,Paypal pay in 4,Debt,H,
Checking ...0861,06/08/2026,CINEMARK 449 RSTBAR Salinas CA               06/07,-32.6,DEBIT_CARD,2213.22,Movie,Expenses,H,
Checking ...0861,06/08/2026,WHATNOT WHATNOT.COM CA                       06/07,-34.23,DEBIT_CARD,2245.82,Shop - Whatnot,Expenses,H,
Checking ...0861,06/08/2026,WHATNOT WHATNOT.COM CA                       06/06,-29.37,DEBIT_CARD,2280.05,Shop - Whatnot,Expenses,H,
Checking ...0861,06/08/2026,WHATNOT WHATNOT.COM CA                       06/06,-42.42,DEBIT_CARD,2309.42,Shop - Whatnot,Expenses,H,
Checking ...0861,06/08/2026,WHATNOT WHATNOT.COM CA                       06/06,-28.28,DEBIT_CARD,2351.84,Shop - Whatnot,Expenses,H,
Checking ...0861,06/08/2026,HABIT SALINAS 306 SALINAS CA                 06/05,-55.01,DEBIT_CARD,2380.12,Food - Eat Out,Expenses,D,Restaurant/fast-food - defaulted to Eat Out; move to Food - Ailynn/Chris/Misc if you know whose order it was
Checking ...0861,06/08/2026,WHATNOT WHATNOT.COM CA                       06/05,-44.24,DEBIT_CARD,2435.13,Shop - Whatnot,Expenses,H,
Checking ...0861,06/05/2026,PAYPAL           TRANSFER   ADD TO BALANCE  WEB ID: PAYPALSD22,-50.0,ACH_DEBIT,2479.37,Transfer - Checking to PayPal,Transfer,H,
Checking ...0861,06/05/2026,WF               PAYMENT    39145073        WEB ID: 1272814169,-223.53,ACH_DEBIT,2529.37,Auto Loan - Honda,Debt,R,"Same $ amounts as the Westlake payments below/above - looks like the same auto loan, formerly serviced by 'WF'. Please confirm"
Checking ...0861,06/05/2026,WF               PAYMENT    39145073        WEB ID: 1272814169,-276.47,ACH_DEBIT,2752.90,Auto Loan - Honda,Debt,R,"Same $ amounts as the Westlake payments below/above - looks like the same auto loan, formerly serviced by 'WF'. Please confirm"
Checking ...0861,06/05/2026,CHECK 356  06/05,-2200.0,CHECK_PAID,3029.37,Others,Expenses,R,Paper check - payee not shown on the statement; please tell me who checks were written to
Checking ...0861,06/05/2026,Online Transfer to  SAV ...5953 transaction#: 29400713677,-25.0,ACCT_XFER,5229.37,Transfer - Checking to Savings,Transfer,H,
Checking ...0861,06/05/2026,AMAZON PRIME*WT8EG59 Amzn.com/bill WA        06/05,-16.3,DEBIT_CARD,5254.37,Amazon Prime,Monthly Bills,H,
Checking ...0861,06/05/2026,THE UPS STORE 7054 831-7899400 CA            06/04,-16.01,DEBIT_CARD,5270.67,Others,Expenses,D,Shipping/postal
Checking ...0861,06/05/2026,Primo Water Corporatio Vista CA              06/04,-3.1,DEBIT_CARD,5286.68,Water,Expenses,H,
Checking ...0861,06/04/2026,HARBOR FREIGHT TOOLS U SALINAS CA            06/04,-23.88,DEBIT_CARD,5289.78,Others,Expenses,D,Home-improvement store - no matching category in your list
Checking ...0861,06/04/2026,CHECK 355,-180.0,CHECK_PAID,5313.66,Others,Expenses,R,Paper check - payee not shown on the statement; please tell me who checks were written to
Checking ...0861,06/04/2026,CALWATER SERVICE BILLPAY                    PPD ID: 0000000160,-45.96,ACH_DEBIT,5493.66,Cal Water,Monthly Bills,H,
Checking ...0861,06/04/2026,WAL-MART #2458 SALINAS CA                    06/03,-38.75,DEBIT_CARD,5539.62,Groceries - Walmart,Expenses,H,
Checking ...0861,06/04/2026,Primo Water Corporatio Vista CA              06/04,-3.1,DEBIT_CARD,5578.37,Water,Expenses,H,
Checking ...0861,06/04/2026,TST*BETTY BURGER-APTOS Aptos CA              06/03,-39.83,DEBIT_CARD,5581.47,Food - Eat Out,Expenses,D,Restaurant/fast-food - defaulted to Eat Out; move to Food - Ailynn/Chris/Misc if you know whose order it was
Checking ...0861,06/04/2026,UNITED PARCEL SE DV02DD2606                 PPD ID: 2431912740,131.17,ACH_CREDIT,5621.30,Others - Income,Income,R,"UPS-related credit, not the regular payroll line"
Checking ...0861,06/04/2026,Zelle payment from RHIAN ABIGAIL ALMO 29490487792,500.0,QUICKPAY_CREDIT,5490.13,Others - Income,Income,R,Zelle received - please tell me who this person is so I can map them to a category
Checking ...0861,06/03/2026,SAV ON GASOLINE INC SANTA CRUZ CA    281374  06/03,-3.83,DEBIT_CARD,4990.13,Gas,Expenses,D,
Checking ...0861,06/03/2026,PAYPAL           TRANSFER   ADD TO BALANCE  WEB ID: PAYPALSD22,-10000.0,ACH_DEBIT,4993.96,Transfer - Checking to PayPal,Transfer,H,
Checking ...0861,06/03/2026,PREMIER BANKCARD AUTOPAY    G     338816433 WEB ID: 2470535472,-6.31,ACH_DEBIT,14993.96,CC - FPB,Debt,H,
Checking ...0861,06/03/2026,NESPRESSO USA INC Wilmington DE              06/03,-55.15,DEBIT_CARD,15000.27,Shop - Others,Expenses,D,
Checking ...0861,06/03/2026,Online Transfer to SAV ...5953 transaction#: 29469458686 06/03,-29619.48,ACCT_XFER,15055.42,Transfer - Checking to Savings,Transfer,H,
Checking ...0861,06/03/2026,FOSTERS FREEZE #1500 SALINAS CA              06/02,-8.47,DEBIT_CARD,44674.90,Food - Eat Out,Expenses,D,Restaurant/fast-food - defaulted to Eat Out; move to Food - Ailynn/Chris/Misc if you know whose order it was
Checking ...0861,06/03/2026,CHIPOTLE 1864 SALINAS CA                     06/02,-34.48,DEBIT_CARD,44683.37,Food - Eat Out,Expenses,D,Restaurant/fast-food - defaulted to Eat Out; move to Food - Ailynn/Chris/Misc if you know whose order it was
Checking ...0861,06/03/2026,WHATNOT WHATNOT.COM CA                       06/02,-55.12,DEBIT_CARD,44717.85,Shop - Whatnot,Expenses,H,
Checking ...0861,06/03/2026,PAYPAL           TRANSFER                   PPD ID: PAYPALSD11,1828.0,ACH_CREDIT,44772.97,Transfer - PayPal to Checking,Transfer,H,
Checking ...0861,06/02/2026,WAL-MART #5751 SALINAS CA                    06/02,-260.27,DEBIT_CARD,42944.97,Groceries - Walmart,Expenses,H,
Checking ...0861,06/02/2026,WINGSTOP 2088 650-019-7954 CA                06/01,-41.89,DEBIT_CARD,43205.24,Food - Eat Out,Expenses,D,Restaurant/fast-food - defaulted to Eat Out; move to Food - Ailynn/Chris/Misc if you know whose order it was
Checking ...0861,06/02/2026,Primo Water Corporatio Vista CA              06/02,-3.1,DEBIT_CARD,43247.13,Water,Expenses,H,
Checking ...0861,06/02/2026,AFFIRM * PAY 1T774D99 855-423-3729 CA        06/01,-33.07,DEBIT_CARD,43250.23,Affirm,Debt,H,
Checking ...0861,06/01/2026,CHECK 283,-500.0,CHECK_PAID,43283.30,Others,Expenses,R,Paper check - payee not shown on the statement; please tell me who checks were written to
Checking ...0861,06/01/2026,EBAY COMMERCE INC. SAN JOSE CA               06/01,-28.11,DEBIT_CARD,43783.30,Shop - Others,Expenses,D,
Checking ...0861,06/01/2026,SMBS Account     TRANSFER   CPerez          WEB ID: 9039430511,-20000.0,ACH_DEBIT,43811.41,Transfer - Checking to SoFi/Other,Transfer,R,Large transfer (thousands) to a SoFi/SMBS account - please confirm what this account is
Checking ...0861,06/01/2026,SP+AFF * JDMuscle - 1 855-423-3729 CA        06/01,-30.14,DEBIT_CARD,63811.41,Shop - Others,Expenses,R,Small online-shop charge via an affiliate/Affirm-style processor - description doesn't name the actual store
Checking ...0861,06/01/2026,AFFIRM.COM PAYME AFFIRM.COM ST-S6G3X9R2E9K1 WEB ID: 1800948598,-33.27,ACH_DEBIT,63841.55,Affirm,Debt,H,
Checking ...0861,06/01/2026,AMAZON MARKETPLA INTERNET   043000096031396 WEB ID: 9049016352,-20.65,ACH_DEBIT,63874.82,Shop - Amazon,Expenses,H,
Checking ...0861,06/01/2026,AMAZON MARKETPLA INTERNET   043000095906718 WEB ID: 9049016352,-28.7,ACH_DEBIT,63895.47,Shop - Amazon,Expenses,H,
Checking ...0861,06/01/2026,KFC #129 SALINAS CA                          05/31,-52.07,DEBIT_CARD,63924.17,Food - Eat Out,Expenses,D,Restaurant/fast-food - defaulted to Eat Out; move to Food - Ailynn/Chris/Misc if you know whose order it was
Checking ...0861,06/01/2026,WAL-MART #5751 SALINAS CA                    05/31,-26.15,DEBIT_CARD,63976.24,Groceries - Walmart,Expenses,H,
Checking ...0861,06/01/2026,Online Payment 29435351111 To PACIFIC GAS & ELECTRIC (PG&E) 06/01,-300.0,BILLPAY,64002.39,PGE,Monthly Bills,H,
Checking ...0861,06/01/2026,KLARNA*TEMU.COM WWW.KLARNA.CO DE             06/01,-1.46,DEBIT_CARD,64302.39,Klarna,Debt,H,
Checking ...0861,06/01/2026,KLARNA*TEMU.COM WWW.KLARNA.CO DE             06/01,-18.3,DEBIT_CARD,64303.85,Klarna,Debt,H,
Checking ...0861,06/01/2026,SOFI PLUS SOFI.COM CA                        05/31,-10.0,DEBIT_CARD,64322.15,Others,Expenses,R,Unrecognized charge - please tell me what this is
Checking ...0861,06/01/2026,EBAY COMMERCE INC. SAN JOSE CA               05/31,-32.55,DEBIT_CARD,64332.15,Shop - Others,Expenses,D,
Checking ...0861,06/01/2026,WHATNOT WHATNOT.COM CA                       05/31,-10.88,DEBIT_CARD,64364.70,Shop - Whatnot,Expenses,H,
Checking ...0861,06/01/2026,WHATNOT WHATNOT.COM CA                       05/31,-34.8,DEBIT_CARD,64375.58,Shop - Whatnot,Expenses,H,
Checking ...0861,06/01/2026,WHATNOT WHATNOT.COM CA                       05/31,-14.53,DEBIT_CARD,64410.38,Shop - Whatnot,Expenses,H,
Checking ...0861,06/01/2026,WHATNOT WHATNOT.COM CA                       05/31,-15.69,DEBIT_CARD,64424.91,Shop - Whatnot,Expenses,H,
Checking ...0861,06/01/2026,WHATNOT WHATNOT.COM CA                       05/31,-24.67,DEBIT_CARD,64440.60,Shop - Whatnot,Expenses,H,
Checking ...0861,06/01/2026,GIV*FIRST PRESBY 831-4227811 CA              05/31,-20.0,DEBIT_CARD,64465.27,Others,Expenses,H,"Recurring $20 church/charitable giving - no matching category in your list, put under Others"
Checking ...0861,06/01/2026,Sendwave 844-9335122 MA                      05/30,-304.99,DEBIT_CARD,64485.27,Remittance - others,Expenses,R,"Remittance app transfer - recipient not shown; please tell me if this is Aron, Aron's tuition, or someone else"
Checking ...0861,06/01/2026,WHATNOT WHATNOT.COM CA                       05/30,-25.02,DEBIT_CARD,64790.26,Shop - Whatnot,Expenses,H,
Checking ...0861,06/01/2026,WHATNOT WHATNOT.COM CA                       05/30,-40.24,DEBIT_CARD,64815.28,Shop - Whatnot,Expenses,H,
Checking ...0861,06/01/2026,WHATNOT WHATNOT.COM CA                       05/30,-35.47,DEBIT_CARD,64855.52,Shop - Whatnot,Expenses,H,
Checking ...0861,06/01/2026,"UPGRADE, INC.    PAYMENT                    PPD ID: 2812807376",-0.08,ACH_DEBIT,64890.99,Upgrade,Debt,H,
Checking ...0861,06/01/2026,PAYPAL *PYPL PAYIN4 402-935-7733 CA          05/30,-31.25,DEBIT_CARD,64891.07,Paypal pay in 4,Debt,H,
Checking ...0861,06/01/2026,STEVE'S FILIPINO ASIAN SALINAS CA            05/29,-27.49,DEBIT_CARD,64922.32,Groceries - Steves,Expenses,H,
Checking ...0861,06/01/2026,KLARNA* KLARNA KLARNA.COM OH                 05/29,-22.44,DEBIT_CARD,64949.81,Klarna,Debt,H,
Checking ...0861,06/01/2026,AMAZON MARKETPLA ADJUSTMENT                 PPD ID: 9049016352,69.94,ACH_CREDIT,64972.25,Shop - Amazon returns,Expenses,H,
Checking ...0861,06/01/2026,TEAMSTERS        PAYMENTS                   PPD ID: 3046100016,4274.9,ACH_CREDIT,64902.31,Chris - Pension,Income,R,"Recurring ~$4,275 credit - assumed this is Chris' Teamsters pension, please confirm"
Checking ...0861,05/29/2026,PAYPAL           TRANSFER   ADD TO BALANCE  WEB ID: PAYPALSD22,-50.0,ACH_DEBIT,60627.41,Transfer - Checking to PayPal,Transfer,H,
Checking ...0861,05/29/2026,COMCAST-XFINITY  CABLE SVCS                 PPD ID: 0000213249,-139.72,ACH_DEBIT,60677.41,Comcast,Monthly Bills,H,
Checking ...0861,05/29/2026,KLARNA* KLARNA KLARNA.COM OH                 05/29,-9.16,DEBIT_CARD,60817.13,Klarna,Debt,H,
Checking ...0861,05/29/2026,Online Transfer to  SAV ...5953 transaction#: 29315675261,-25.0,ACCT_XFER,60826.29,Transfer - Checking to Savings,Transfer,H,
Checking ...0861,05/29/2026,CITIZENS PAY     LINE OF CR 043000095094346 WEB ID: 9044036180,-254.75,ACH_DEBIT,60851.29,CC - Citizen bank,Debt,H,
Checking ...0861,05/29/2026,NOODLE HOUSE SALINAS CA                      05/28,-42.45,DEBIT_CARD,61106.04,Food - Eat Out,Expenses,D,Restaurant/fast-food - defaulted to Eat Out; move to Food - Ailynn/Chris/Misc if you know whose order it was
Checking ...0861,05/29/2026,USPS.COM Tracking Plu 800-344-7779 DC        05/28,-2.5,DEBIT_CARD,61148.49,Others,Expenses,D,Shipping/postal
Checking ...0861,05/29/2026,UNITED PARCEL SE PAYROLL                    PPD ID: 4362407381,2275.2,ACH_CREDIT,61150.99,Key Salary,Income,R,"UPS payroll deposit - assumed this is your own Key Salary income, please confirm"
Checking ...0861,05/28/2026,SALINAS SINCLAI SALINAS CA                   05/28,-92.5,DEBIT_CARD,58875.79,Gas,Expenses,D,
Checking ...0861,05/28/2026,PAYPAL           PURCHASE   TIKTOK SHOP     WEB ID: PAYPALSI77,-47.3,ACH_DEBIT,58968.29,paypal tiktok,Expenses,H,
Checking ...0861,05/28/2026,STEVE'S FILIPINO ASIAN SALINAS CA            05/27,-47.74,DEBIT_CARD,59015.59,Groceries - Steves,Expenses,H,
Checking ...0861,05/28/2026,DYNASTY COURT RESTAURAN SALINAS CA           05/26,-32.76,DEBIT_CARD,59063.33,Food - Eat Out,Expenses,D,Restaurant/fast-food - defaulted to Eat Out; move to Food - Ailynn/Chris/Misc if you know whose order it was
Checking ...0861,05/28/2026,GOOGLE *Google One 855-836-3987 CA           05/28,-1.99,DEBIT_CARD,59096.09,Google 1,Monthly Bills,H,
Checking ...0861,05/28/2026,AMAZON MARKETPLA ADJUSTMENT                 PPD ID: 9049016352,10.86,ACH_CREDIT,59098.08,Shop - Amazon returns,Expenses,H,
Checking ...0861,05/27/2026,WAL-MART #5751 SALINAS CA                    05/27,-37.24,DEBIT_CARD,59087.22,Groceries - Walmart,Expenses,H,
Checking ...0861,05/27/2026,MISSION LANE     EDI PYMNTS                 PPD ID: 2832674981,-25.0,ACH_DEBIT,59124.46,CC - Mission Lane,Debt,H,
Checking ...0861,05/27/2026,PAYPAL *PYPL PAYIN4 402-935-7733 CA          05/27,-71.62,DEBIT_CARD,59149.46,Paypal pay in 4,Debt,H,
Checking ...0861,05/27/2026,HABIT SALINAS 306 SALINAS CA                 05/26,-19.32,DEBIT_CARD,59221.08,Food - Eat Out,Expenses,D,Restaurant/fast-food - defaulted to Eat Out; move to Food - Ailynn/Chris/Misc if you know whose order it was
Checking ...0861,05/26/2026,PAYPAL           PURCHASE   ETSY INC        WEB ID: PAYPALSI77,-28.1,ACH_DEBIT,59240.40,Others,Expenses,R,"Subscription/purchase via PayPal (Apple, Etsy, Google apps, Lyft, AARP, etc.) - no matching category"
Checking ...0861,05/26/2026,MARSHALLS #0504 SALINAS CA                   05/26,-42.52,DEBIT_CARD,59268.50,Shop - Others,Expenses,D,
Checking ...0861,05/26/2026,Zelle payment to RHIAN ALMO 29367532616,-500.0,QUICKPAY_DEBIT,59311.02,Others,Expenses,R,Zelle sent - please tell me who this person is so I can map them to a category
Checking ...0861,05/26/2026,AMAZON MARKETPLA INTERNET   043000098457738 WEB ID: 9049016352,-8.69,ACH_DEBIT,59811.02,Shop - Amazon,Expenses,H,
